user_id,restaurant_id,rating,review_text,source_user_name,weekday,review_length,name,address,location_lat,location_lng,primary_type,attributes,review_id,overall_score,overall_magnitude,food_score,service_score,value_score,ambiance_score,language,emotions,year,month,day
1098,ChIJOdKZ_GEoQg0RhFa5I07N5ZY,5,"God I can never not love ethiopian food. Everything we ate was absolutely delicious, the plate was so well put together and all of the flavors were amazing. The man who served us was also very kind and helped us pick out what we wanted. Please come here!",Eimear D,Saturday,48,Restaurante Etíope Nuria,"C. de Manuela Malasaña, 6, Centro, 28004 Madrid, Spain",40.4287223,-3.7031191,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2009}",,,,,,,,,,2024,6,8
161,ChIJBYaXUGIoQg0RAIlKM0o3jio,5,"We accidentally found this amazing restaurant while exploring the inner suburbs of Madrid. We can say that this was our favourite restaurant in Madrid! Everything was delicious. We wish we could order more, but our stomachs could not handle anymore. You can a get a mega pint of tinto de verano. Which was sublime. Also, the staff were friendly. Highly recommended!",Peau James Sommer,Tuesday,61,Casa Macareno,"C. de San Vicente Ferrer, 44, Centro, 28004 Madrid, Spain",40.4259636,-3.7047437,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3490}",1159.0,0.699999988079071,5.900000095367432,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""satisfaction""]",2025,3,4
1099,ChIJBYaXUGIoQg0RAIlKM0o3jio,5,"Right off the bat, incredible wait staff welcomed us to our table. Free cold water ready on the table. attentive service throughout. Seemed to be a very local spot. Definitely make a reservation. Classic Spanish fare, but unpretentiously elevated. Order the roast chicken and don’t skip the croquette.",James Madden,Monday,48,Casa Macareno,"C. de San Vicente Ferrer, 44, Centro, 28004 Madrid, Spain",40.4259636,-3.7047437,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3490}",1480.0,0.699999988079071,5.300000190734863,0.0,0.8999999761581421,0.0,0.0,en,"[""satisfaction""]",2024,12,30
1100,ChIJBYaXUGIoQg0RAIlKM0o3jio,5,Amazing food and great atmosphere in this traditional Spanish restaurant. The cheesecake might just be the best one I have ever had. Definitely stop by on your next visit to Madrid.,Sara Sabadin,Sunday,31,Casa Macareno,"C. de San Vicente Ferrer, 44, Centro, 28004 Madrid, Spain",40.4259636,-3.7047437,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3490}",1481.0,0.8999999761581421,2.799999952316284,0.8999999761581421,0.0,0.0,0.8999999761581421,en,"[""joy""]",2025,3,9
1101,ChIJBYaXUGIoQg0RAIlKM0o3jio,4,"Croquetas!! They really are delicious here with a touch of rosemary and truffle. Casa Macarena is a great traditional bar / restaurant, always buzzing with an authentic bar vibe. We prioritised the croquetas this time, but the rest of the food coming out of the kitchen looked amazing. Nice service - waiting staff were super engaged. I'll be back for more!!",Thomas John McMaw,Friday,61,Casa Macareno,"C. de San Vicente Ferrer, 44, Centro, 28004 Madrid, Spain",40.4259636,-3.7047437,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3490}",1482.0,0.800000011920929,4.800000190734863,0.699999988079071,0.800000011920929,0.0,0.8999999761581421,en,"[""joy""]",2025,2,21
1102,ChIJC1mMs2IoQg0RnEQPTyiBOUs,5,"Excellent service, amazing vibe, food is absolutely delicious. Alejandro and Enzo were really nice and went above and beyond with their service. We went there 2 nights in a row, and the food came out very fast. Totally recommend!",Marius Gheboianu,Friday,39,Lamucca de Pez,"Pl. de Carlos Cambronero, 4, Centro, 28004 Madrid, Spain",40.423331999999995,-3.7038714,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":10346}",1160.0,0.8999999761581421,3.5999999046325684,0.8499999940395355,0.8999999761581421,0.0,0.8999999761581421,en,"[""joy""]",2025,2,28
1103,ChIJC1mMs2IoQg0RnEQPTyiBOUs,5,Delicious! Recommend the veal cannoli ❤️❤️ would skip the risotto (not pictured) as it’s nothing special. The dog fish was interesting.,Nina Francesca Chua,Sunday,21,Lamucca de Pez,"Pl. de Carlos Cambronero, 4, Centro, 28004 Madrid, Spain",40.423331999999995,-3.7038714,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":10346}",1161.0,0.5,1.7999999523162842,0.8999999761581421,0.0,0.0,0.0,en,"[""contentment""]",2024,12,22
1104,ChIJC1mMs2IoQg0RnEQPTyiBOUs,5,"Super cozy place with delicious food. I had the menu of the day, which I can definitely recommend. The pizza diávola was really delicious. Our waiter, Keyner, was really attentive and very nice:)",Agnete Breum,Thursday,33,Lamucca de Pez,"Pl. de Carlos Cambronero, 4, Centro, 28004 Madrid, Spain",40.423331999999995,-3.7038714,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":10346}",1483.0,0.8999999761581421,3.799999952316284,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""joy""]",2025,2,13
1105,ChIJC1mMs2IoQg0RnEQPTyiBOUs,2,"The food was fine, nothing special. Nice interior and atmosphere. Unfortunately bad service, we waited for 45 minutes for the waiter to take our orders, the waiters didn’t return to us to check if the food was nice or to ask if we needed anything more. Then, when we wanted to pay, we waited for 45 minutes more, resulting in us needing to go and look for the waiter.",Amanda,Friday,69,Lamucca de Pez,"Pl. de Carlos Cambronero, 4, Centro, 28004 Madrid, Spain",40.423331999999995,-3.7038714,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":10346}",1484.0,-0.2000000029802322,2.700000047683716,-0.5,-0.699999988079071,0.0,0.800000011920929,en,"[""disappointment""]",2024,11,22
1106,ChIJxy1qjGIoQg0RsM3IvzrqCYw,5,Shared some plates with friends and they were all delicious! The perfect place to sit outside and have a drink and a bite to eat when in the neighborhood. The salmon and pork were especially delicious.,Jordan Lynn,Tuesday,36,El Balcón de Malasaña,"Pl. del Rastrillo, 1, Centro, 28004 Madrid, Spain",40.4251899,-3.7039343,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1578}",1162.0,0.8999999761581421,2.799999952316284,0.8999999761581421,0.0,0.0,0.0,en,"[""joy""]",2024,9,17
1107,ChIJxy1qjGIoQg0RsM3IvzrqCYw,5,"FYI we are rating this place based on location, view and the drinks.  First visit was on 9/14/22.  Very affordable to sit and people watch.  Our server was wonderful and attentive.  The Tequila with soda is €5.375 ea what a bargain!  Cocktail mix comes with the drinks.  Eventually they give you olives. We will be back, as a matter of fact, if I lived there I would be there at least 3 to 4 times a week just to drink.",Arthur Massei,Wednesday,80,El Balcón de Malasaña,"Pl. del Rastrillo, 1, Centro, 28004 Madrid, Spain",40.4251899,-3.7039343,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1578}",1163.0,0.3000000119209289,3.700000047683716,0.0,0.699999988079071,0.8999999761581421,0.0,en,"[""contentment""]",2022,12,7
1108,ChIJxy1qjGIoQg0RsM3IvzrqCYw,5,"Food was excellent. Service could be better. I order the same plate 3 times to a lady, and she never brought the dish. I decided to order to the young guy.",Ivan Valor Soler,Monday,31,El Balcón de Malasaña,"Pl. del Rastrillo, 1, Centro, 28004 Madrid, Spain",40.4251899,-3.7039343,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1578}",1164.0,-0.1000000014901161,2.5,0.0499999821186065,-0.699999988079071,0.0,0.0,en,"[""disappointment""]",2024,10,21
1109,ChIJxy1qjGIoQg0RsM3IvzrqCYw,5,"The food was mind blowing !! Also the portion sizes were wild. Ordered 3 meals between 2 people because we thought the dishes would be small due to the cheap price. Ended up going home looking pregnant. Cocktails were a bit over prised, everything else was great!",Maja Ellinge,Sunday,47,El Balcón de Malasaña,"Pl. del Rastrillo, 1, Centro, 28004 Madrid, Spain",40.4251899,-3.7039343,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1578}",1165.0,0.2000000029802322,2.4000000953674316,0.2499999850988388,0.0,-0.4000000059604645,0.0,en,"[""contentment""]",2024,7,21
1110,ChIJsYUYmmEoQg0RXsenuUxObPU,5,Nice place. Food is really good. Have simple Menu but very authentic and good taste. Also suitable for international traveller. Recommended.,Chaitanya Vaidya,Friday,21,Dolores y Lola,"Calle de Monteleón, 17, Centro, 28004 Madrid, Spain",40.4290278,-3.704883299999999,Bar & Grill,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":790}",1166.0,0.8999999761581421,4.699999809265137,0.8999999761581421,0.0,0.0,0.0,en,"[""joy""]",2025,3,7
1111,ChIJsYUYmmEoQg0RXsenuUxObPU,3,Disappointing Cachopo very chewy and lacking in filling of cheese and ham.Tempura of vegetables as a starter fine both dishes shared. Very small restaurant just 7 tables. Dog friendly is not my choice of restaurant but respect their policy.  We would not return.,Graham Edward Parker,Wednesday,43,Dolores y Lola,"Calle de Monteleón, 17, Centro, 28004 Madrid, Spain",40.4290278,-3.704883299999999,Bar & Grill,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":790}",1167.0,-0.6000000238418579,2.5,-0.699999988079071,-0.3000000119209289,0.0,0.0,en,"[""frustration""]",2024,11,6
1112,ChIJsYUYmmEoQg0RXsenuUxObPU,5,"Incredible food. They took a while to serve because we ordered a la carte instead of from the menu, but it was definitely worth the wait. The house red was also remarkable.",Pablo F. V.,Thursday,32,Dolores y Lola,"Calle de Monteleón, 17, Centro, 28004 Madrid, Spain",40.4290278,-3.704883299999999,Bar & Grill,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":790}",1485.0,0.8999999761581421,2.799999952316284,0.8999999761581421,0.0,0.8999999761581421,0.0,en,"[""joy""]",2024,12,12
1113,ChIJsYUYmmEoQg0RXsenuUxObPU,5,"Our first day in Madrid, taken here for lunch by some local friends. Every dish a winner. Highly recommend! Photo is of the menu out at the door, English menu provided at the table",Andrew Warnock,Sunday,34,Dolores y Lola,"Calle de Monteleón, 17, Centro, 28004 Madrid, Spain",40.4290278,-3.704883299999999,Bar & Grill,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":790}",1168.0,0.5,2.5,0.399999987334013,0.0,0.0,0.0,en,"[""contentment""]",2024,5,26
1114,ChIJsYUYmmEoQg0RXsenuUxObPU,5,"Authentic, delicious, original, tasty and very nice service. Highly recommended if you are looking for some original...",Alexander Scholz,Saturday,17,Dolores y Lola,"Calle de Monteleón, 17, Centro, 28004 Madrid, Spain",40.4290278,-3.704883299999999,Bar & Grill,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":790}",1169.0,0.8999999761581421,1.7999999523162842,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""joy""]",2025,1,11
1115,ChIJf2pkqmIoQg0RIR6gliNGPsw,5,"Great food! Waiter gave us free shots and candy... Prices are expensive but with the warm atmosphere it ended up being super affordable... Staff spoke fluent Spanish, English, and French.  Great for groups!!!",Ellie Knapp,Tuesday,33,Gorila Malasaña,"Corre. Baja de San Pablo, 47, Centro, 28004 Madrid, Spain",40.423269999999995,-3.7028304,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1352}",1170.0,0.699999988079071,3.900000095367432,0.8999999761581421,0.5499999970197678,0.800000011920929,0.800000011920929,en,"[""satisfaction""]",2025,1,21
971,ChIJf2pkqmIoQg0RIR6gliNGPsw,5,Service was great. Good cocktail menu. Cocktails start at around 9 euros. Nice atmosphere and a good selection of tunes. Good vibez!,J Lang,Thursday,22,Gorila Malasaña,"Corre. Baja de San Pablo, 47, Centro, 28004 Madrid, Spain",40.423269999999995,-3.7028304,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1352}",1486.0,0.699999988079071,3.700000047683716,0.8999999761581421,0.699999988079071,0.0,0.8999999761581421,en,"[""satisfaction""]",2024,1,11
1116,ChIJf2pkqmIoQg0RIR6gliNGPsw,5,"great bar, chill environment, good drinks, good service. nice place to come with friends for drinks. lovely staff",Ethan Brimhall,Saturday,18,Gorila Malasaña,"Corre. Baja de San Pablo, 47, Centro, 28004 Madrid, Spain",40.423269999999995,-3.7028304,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1352}",1171.0,0.8999999761581421,2.799999952316284,0.0,0.8999999761581421,0.0,0.8999999761581421,en,"[""joy""]",2025,2,22
1117,ChIJf2pkqmIoQg0RIR6gliNGPsw,5,"Nice place to go and meet people, great staff nice drinks. You can stop by, have some drinks with friends listen to good music and enjoy.",Patrizia Parada,Wednesday,26,Gorila Malasaña,"Corre. Baja de San Pablo, 47, Centro, 28004 Madrid, Spain",40.423269999999995,-3.7028304,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1352}",1487.0,0.8999999761581421,1.899999976158142,0.0,0.8999999761581421,0.0,0.8999999761581421,en,"[""joy""]",2019,1,9
1118,ChIJywBgc2IoQg0RbqlxYGstetg,5,We had a great time! The food was out of this world- best bravas sauce we had in our 3 weeks in Spain! Great beers on tap. And the staff and owner are so friendly. Definitely would be back.,Kelli O'Toole,Thursday,39,Velarde 13 l Restaurante Malasaña,"C. de Velarde, 13, Centro, 28004 Madrid, Spain",40.42684,-3.70319,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":824}",1488.0,0.8999999761581421,4.800000190734863,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""joy""]",2023,11,9
1119,ChIJywBgc2IoQg0RbqlxYGstetg,5,"Will definitely come back! Great food, staff and the atmosphere 👌🏽🤍",Frederika Ravasová,Thursday,11,Velarde 13 l Restaurante Malasaña,"C. de Velarde, 13, Centro, 28004 Madrid, Spain",40.42684,-3.70319,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":824}",1489.0,0.8999999761581421,1.899999976158142,0.8999999761581421,0.8999999761581421,0.0,0.8999999761581421,en,"[""joy""]",2024,11,7
1120,ChIJE8sw7ZApQg0R6J_57na8e7U,5,"Had the set menu, which came with 2 courses (appetizer and main), soup, bread, drink and dessert. The food was excellent in every way and was super value for money. in our opinion, they should have been priced way higher. Would highly recommend anyone to try this place!",Mattyu,Tuesday,48,Mama Chicó | Restaurante Malasaña,"Corre. Baja de San Pablo, 10, bajo, Centro, 28004 Madrid, Spain",40.4220511,-3.704316,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1163}",,,,,,,,,,2024,10,29
1121,ChIJE8sw7ZApQg0R6J_57na8e7U,5,"Amazing place and ambience, very friendly stuff, amazing food . Home made pasta, fresh seafood, desserts , nice wine selection….",Goran Milincic,Wednesday,20,Mama Chicó | Restaurante Malasaña,"Corre. Baja de San Pablo, 10, bajo, Centro, 28004 Madrid, Spain",40.4220511,-3.704316,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1163}",,,,,,,,,,2025,2,26
1122,ChIJE8sw7ZApQg0R6J_57na8e7U,3,"Mama Chico Restaurant in Madrid offers good food in a nice atmosphere, but it has some drawbacks. The service was average—they canceled the Fork reservation but still accommodated a group of seven. While the food was enjoyable, the seating wasn’t very comfortable, and the toilets were dirty. On top of that, the restaurant felt overpriced for the overall experience. Overall rating: 3/5.",Michael Glummert,Sunday,62,Mama Chicó | Restaurante Malasaña,"Corre. Baja de San Pablo, 10, bajo, Centro, 28004 Madrid, Spain",40.4220511,-3.704316,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1163}",,,,,,,,,,2025,3,2
1123,ChIJE8sw7ZApQg0R6J_57na8e7U,5,"BEST food we had in Spain without question. The burrata ravioli was world class. Really good wine, fabulous service, great playlist too, bonus!",Martha Gaines,Wednesday,23,Mama Chicó | Restaurante Malasaña,"Corre. Baja de San Pablo, 10, bajo, Centro, 28004 Madrid, Spain",40.4220511,-3.704316,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1163}",,,,,,,,,,2024,10,30
1124,ChIJu1h3Tn0oQg0RR9opVhNF4Ck,5,The stuffed mushrooms oh my god!!!! So delicious 🤤 the atmosphere is amazing Annie she helped us to choose our dishes and we’re on point and thank you Chef Miguel.,Asmaa Ziouziaoui,Wednesday,30,Perro y la Galleta - Restaurant,"Corre. Baja de San Pablo, 31, Centro, 28004 Madrid, Spain",40.4227423,-3.7036933,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2710}",1494.0,0.8999999761581421,1.7999999523162842,0.8999999761581421,0.0,0.0,0.8999999761581421,en,"[""joy""]",2025,1,8
1125,ChIJu1h3Tn0oQg0RR9opVhNF4Ck,5,"Very nice atmosphere and delicious food. I love cozy small establishments and this one is one of my favs now. Not only the scent of cookies coming out of the oven, but the lighting and the amazing staff amount to an excellent dining experience. I totally recommend the artichokes and the milhojas de patata. When it comes to wine, let staff make some recommendations, and they may surprise you.",Juan Osuna,Sunday,69,Perro y la Galleta - Restaurant,"Corre. Baja de San Pablo, 31, Centro, 28004 Madrid, Spain",40.4227423,-3.7036933,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2710}",1495.0,0.800000011920929,4.300000190734863,0.8999999761581421,0.75,0.0,0.8999999761581421,en,"[""joy""]",2024,8,25
1126,ChIJu1h3Tn0oQg0RR9opVhNF4Ck,4,"The food is absolutely amazing! The place is very cozy with deem lights, perfect for a intimate dinner. I gave 4 starts just because we wanted some cocktails from their menu and they told us they do not do cocktails, then again sangria, they couldn't provide, then a dish they didn't have it which was a bit odd. In rest, very good, would recommend!",M. M.,Sunday,64,Perro y la Galleta - Restaurant,"Corre. Baja de San Pablo, 31, Centro, 28004 Madrid, Spain",40.4227423,-3.7036933,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2710}",1496.0,0.6000000238418579,3.0,0.399999987334013,0.0,0.0,0.0,en,"[""satisfaction""]",2025,1,19
1127,ChIJu1h3Tn0oQg0RR9opVhNF4Ck,5,"To be quite honest, we almost cancelled our reservation because we were so tired (and sleepy from jetlag and a full day of sightseeing). We were so glad we went through with it as this was our best meal in our trip! We had the beef loin with truffle cream and chimichurri which woke us up from its vibrant flavors! Milhojas de patata y huevo con boletus, aceite de trufas y crujiente de jamón was also fantastic. We ended with a creamy cheesecake that was so good! Would definitely return to try many of their other dishes.",Jar Concengco,Wednesday,97,Perro y la Galleta - Restaurant,"Corre. Baja de San Pablo, 31, Centro, 28004 Madrid, Spain",40.4227423,-3.7036933,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2710}",1497.0,0.6000000238418579,5.400000095367432,0.8999999761581421,0.0,0.0,0.0,es,"[""satisfaction""]",2024,7,3
1128,ChIJNQhNBI0pQg0RTfVczDR9MU4,4,"A small, cosy pizza bar. People kept walking in even when the place was full. Pizza was fresh, airy and filled with flavour. Would recommend the margarita and genovese pizzas. The desserts were also rich and sweet. Very friendly staff. Book in advance.",Sean Winters,Saturday,43,Lab84 Malasaña,"C. de la Puebla, 9, Centro, 28004 Madrid, Spain",40.4221216,-3.7030458,Pizza Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2547}",1498.0,0.5,5.300000190734863,0.0,0.8999999761581421,0.0,0.0,en,"[""contentment""]",2025,1,25
1129,ChIJNQhNBI0pQg0RTfVczDR9MU4,5,"Tried the margherita because if a pizzeria can make a great margherita, the rest of the menu is likely solid too. And I wasn’t disappointed! The pizza was very tasty, with perfectly balanced tomatoes and cheese on a great crust. Thanks to Riza for the great service. Overall, a pretty good experience!",Alexandr Mosin,Sunday,52,Lab84 Malasaña,"C. de la Puebla, 9, Centro, 28004 Madrid, Spain",40.4221216,-3.7030458,Pizza Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2547}",1499.0,0.8999999761581421,4.5,0.699999988079071,0.8999999761581421,0.0,0.0,en,"[""joy""]",2025,3,9
1130,ChIJNQhNBI0pQg0RTfVczDR9MU4,5,Incredible pizza! Thin crispy base and a pillowy crust. Great selection of flavours and they modified ours to make them vegetarian. Would definitely recommend. Staff really welcoming too. We had no reservation and were able to walk in on a Saturday night.,Rebecca M,Saturday,42,Lab84 Malasaña,"C. de la Puebla, 9, Centro, 28004 Madrid, Spain",40.4221216,-3.7030458,Pizza Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2547}",1500.0,0.800000011920929,4.900000095367432,0.0,0.8999999761581421,0.0,0.0,en,"[""joy""]",2024,11,9
1131,ChIJ310hFmMoQg0R7V6AHaJmcz4,5,"4.5/5 super crowded. tortillas here is more fluid than normal ones I got from other restaurants or even supermarkets. I personally like the taste. The staff couldn’t speak English therefore its a bit difficult to communicate, but finally we got what we want. The original tortilla is traditional, and the one with mushrooms? is more flavory.",Jean He,Monday,56,Pez Tortilla,"C. del Pez, 36, Centro, 28004 Madrid, Spain",40.4242754,-3.7065235,Bar,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":9474}",1501.0,0.4000000059604645,2.700000047683716,0.449999988079071,-0.2000000029802322,0.0,0.0,en,"[""contentment""]",2025,2,24
1132,ChIJ310hFmMoQg0R7V6AHaJmcz4,4,Place serves some of the best tacos I have ever tasted. My Mexican friend who was with me confirmed that the taste of the food was like that of from Mexico.  I absolutely recommend 👌,Priscilla Singh,Thursday,35,Pez Tortilla,"C. del Pez, 36, Centro, 28004 Madrid, Spain",40.4242754,-3.7065235,Bar,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":9474}",1502.0,0.5,2.200000047683716,0.3499999865889549,0.0,0.0,0.0,en,"[""contentment""]",2025,1,16
1133,ChIJ310hFmMoQg0R7V6AHaJmcz4,5,"The music, the sound of the people create this lively atmosphere of this lovely tortilla bar. The chipirones croquetas are good but nothing impressive, the tortilla, however, nails it. It’s perfectly cooked and the combination of the flavours is sublime. Enjoyed every bite of it and made me want more. Order and pay at the bar, it’s easier to get a table if you are not alone like me. But eating standing by the bar is also a great Spanish cultural experience. And the price is super affordable and reasonable.",Michele Chung,Sunday,90,Pez Tortilla,"C. del Pez, 36, Centro, 28004 Madrid, Spain",40.4242754,-3.7065235,Bar,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":9474}",1503.0,0.699999988079071,5.300000190734863,0.0,0.0,0.8999999761581421,0.8999999761581421,en,"[""satisfaction""]",2024,9,1
1134,ChIJ310hFmMoQg0R7V6AHaJmcz4,5,"Pez Tortilla is an absolute all-time great restaurant and bar. In our short time in Madrid, my roommates and I ended up visiting three separate times. The Spanish tortillas, croquetas, vermouth, and beer options are simply all excellent. The quality of the food, the value for money, atmosphere inside, and vibe of the staff make Pez Tortilla an unmatched local spot in Malasaña. The menu is simple and everything offering is a good choice. The space inside is intimate, but it’s a great place to hang out if there’s space and you have a little time. Otherwise, they offer takeaway to enjoy your tortilla at home. I highly recommend Pez Tortilla, and will certainly be back.",Patrick DuChêne,Tuesday,116,Pez Tortilla,"C. del Pez, 36, Centro, 28004 Madrid, Spain",40.4242754,-3.7065235,Bar,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":9474}",1504.0,0.699999988079071,5.800000190734863,0.8499999940395355,0.8999999761581421,0.8999999761581421,0.8999999761581421,en,"[""satisfaction""]",2024,10,15
1135,ChIJaUVMzYkoQg0RJtGwYFy5GAc,5,If you looking for proper Mexican atmosphere with good food in good price with very lovely service then that’s your place! Good tacos and very friendly service!,Jacek Marcinkowski,Sunday,27,El Kártel de Malasaña Madrid,"C. de San Vicente Ferrer, 6, Centro, 28004 Madrid, Spain",40.4256438,-3.7022136999999993,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":855}",1505.0,0.8999999761581421,1.899999976158142,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,en,"[""joy""]",2024,12,8
1136,ChIJaUVMzYkoQg0RJtGwYFy5GAc,2,"Fantastic looking Mexican cantina with some authentic decor and a good social vibe. Unfortunately, the layer of dust on top of all the decor means that this place has not had a good clean out in ages. They serve a selection of tacos for €2 each, however the taste was dreadful. I ordered a 5 different tacos, and each one tasted the same and as bad as the other. Not worth the effort - even for a cheap meal.",Linton Nightingale,Saturday,79,El Kártel de Malasaña Madrid,"C. de San Vicente Ferrer, 6, Centro, 28004 Madrid, Spain",40.4256438,-3.7022136999999993,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":855}",1506.0,-0.4000000059604645,4.099999904632568,-0.7000000029802322,0.0,-0.699999988079071,0.0,en,"[""disappointment""]",2019,5,25
1137,ChIJaUVMzYkoQg0RJtGwYFy5GAc,4,Great bar for cocktails and tamales and tacos. We got a a few things to share and all tasted really good and was very affordable.,Thomas Finch,Wednesday,25,El Kártel de Malasaña Madrid,"C. de San Vicente Ferrer, 6, Centro, 28004 Madrid, Spain",40.4256438,-3.7022136999999993,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":855}",1507.0,0.8999999761581421,1.899999976158142,0.8999999761581421,0.0,0.8999999761581421,0.0,en,"[""joy""]",2022,5,11
1138,ChIJaUVMzYkoQg0RJtGwYFy5GAc,4,"I'm giving it four stars because I'd come back if I had friends or family eating here, but I wouldn't come back here on my own accord. I enjoyed the food but it didn't taste like the Mexican food I had in California. (Sorry about pic quality, I took it para llevar and I ate half the taco.) The place blasted old country songs which I actually like so that was a funny little treat. The place was really clean and the service was nice, so what else can you ask for from a ""Mexican"" restaurant in Malasana? Tacos are 2e and the tamales are 4e.",Angela Chack,Thursday,106,El Kártel de Malasaña Madrid,"C. de San Vicente Ferrer, 6, Centro, 28004 Madrid, Spain",40.4256438,-3.7022136999999993,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":855}",1508.0,0.2000000029802322,2.299999952316284,-0.1000000014901161,0.8999999761581421,0.0,0.0,en,"[""contentment""]",2017,4,27
