"user_id","restaurant_id","rating","review_text","date","source_user_name"
"2","ChIJIUwEzYcoQg0RET6itjYMRGk","5","The backyard space was so nice. Apparently going on a Sunday meant they were out of a lot of menu items. Still the food was pretty good and the service was great.","2024-07-17","Paul Simon Svanberg"
"3","ChIJIUwEzYcoQg0RET6itjYMRGk","5","Super cozy place with a great atmosphere, lovely terrace in the garden where you can escape from the heat❤️ The food was great and the staff is very lovely and friendly. The Patatas Bravas much recommended!","2024-06-02","Nora B"
"4","ChIJIUwEzYcoQg0RET6itjYMRGk","5","I had a quick coffee with a friend there. Lovely cafe. It's very chilled especially the outdoor area. The location is very central, at the chueca area side of Madrid.","2024-03-06","YAFEA ALYAFEI"
"5","ChIJIUwEzYcoQg0RET6itjYMRGk","1","I feel like we fell on a tourist trap... We order one thing, they brought another, we didn't know the menu, I think the waiter should had explain that 2 plates had similar name and clarify before bringing the food. It was a really small plate of octopus, but double the price of the one we order.","2024-10-16","Shalú Posanske"
"3","ChIJZSzTBIYoQg0R6-HewretBEw","5","Everything about our experience at Baco y Beto was perfect, from the food to the service to the atmosphere! Every dish was delicious and special, and our server had fantastic recommendations for complementary beverages. My favorite dish was the fried mushrooms and truffle sauce, but I’m really glad we tried the cassava and chayote ceviche because it was amazing and so new! Everything was fresh, local, and made with immense care. I cannot recommend highly enough! Thank you for a great evening!","2025-03-01","Sophie Knifton"
"4","ChIJZSzTBIYoQg0R6-HewretBEw","5","This was one of the best dinners of our trip!!! And the guy was super friendly and nice, and accommodating to our big group of 8 even tho it was a small place. We had the octopus, Havana beef, Iberian pork (not pictured), pink tomato + burrata, eggplant Parmesan, fried mushroom with truffle sauce, roasted veg (not pictured), jamon (not pictured), and tinto de verano. Everything was good 🥹 Only comment is that the place was a bit dark!","2023-12-23","Li Ping Low"
"5","ChIJZSzTBIYoQg0R6-HewretBEw","5","This place is such a hidden gem! The vibe is extremely cozy and romantic and the food is amazing. The owner does everything himself and is so friendly. We basically told him to give us what he recommended and he surely did not disappoint. Everything was fairly priced as well. Definitely worth asking what the specials of the day are. Such a nice place that I almost want to keep it a secret, but can’t help wanting to support such a talented and hardworking man! Would love to return ","2021-04-16","Natashia S."
"2","ChIJbS6xTbEpQg0RAhJSRPxL03s","5","We came here to have some tapas with my friends and we loved it, the service was outstanding can’t remember the name of the Venezuelan girl who helped us with our drinks and food suggestions but she was superb, and for the food yummy and flavorful definitely a great place to visit","2024-12-17","Victor Ortega"
"3","ChIJbS6xTbEpQg0RAhJSRPxL03s","5","A really nice restaurant with a nice atmosphere and very friendly staff , and the food taste amazing , totally recommended","2025-01-06","Wessam Shalghin"
"4","ChIJbS6xTbEpQg0RAhJSRPxL03s","3","The food is ok, the service is pretty quick. I would say the price was a little to high compared to what it was ordered but the overall experience is positive.","2024-09-08","Nicoletta Gallucci"
"5","ChIJbS6xTbEpQg0RAhJSRPxL03s","3","If you’re looking for some traditional Spanish tapas this is the place to go. The service is super fast to the point you barely make eye contact with your waiter. The croquettas are good. The salads are big but don’t really taste anything. As soon as you finish your plate, your waiter is coming and ask you if you want anything else. And drop the check. It’s a bit of a fast food but it still tastes good.","2024-02-16","Eric Jetner"
"1","ChIJpSw2U34pQg0R7IItTkPT5rM","4","A nice place for a quick lunch or merienda if you’re looking for some pintxos. Would highly recommend their chistorra sandwich. It’s my definite go to. They also have menu del dia which are quite affordable with big servings. Staff is really nice too! I like bringing my guests here whenever they visit Madrid.","2024-11-11","Nicole Sarmiento"
"2","ChIJpSw2U34pQg0R7IItTkPT5rM","3","Food was okay. The Gilda pintxo was really tiny and the donut was way too rich.  However, the part we didn't really like was the service. The woman was fine, but the guy could not be bothered. No hello and even avoided eye contact. Like we were a burden to his workday. Makes me wonder what he's doing in the restaurant industry.","2024-02-23","S GL"
"3","ChIJpSw2U34pQg0R7IItTkPT5rM","5","My friend Antonio made a reservation one week ahead and took me here. The restaurant has awarded best Pinchos or something. Tried all kinds of pinchos originally created here and really love all foods and drinks. Highly recommended if you happen to visit Madrid !!!","2024-03-16","18 A"
"4","ChIJpSw2U34pQg0R7IItTkPT5rM","5","A very creative and innovative Spanish cuisine restaurant. Grilled green pepper great as always, and they deliver such innovative Spanish dishes you can't experience elsewhere. Friend told us many dishes win awards. It is not a traditional Spanish restaurant. And most of the guests are young.","2022-11-06","Pan Doris"
"5","ChIJpSw2U34pQg0R7IItTkPT5rM","4","Informal, excellent service and original Basque-style pinxos to share. Takes ""tapas"" to another level. The Ensaladilla Rusa was creamy and tasty. We also had the donut de cocido, served with a delicious broth to dip it in, buñuelos de carne (very original presentation!) and abanico de cerdo. The pork was like a cut of ""secreto"", delicious, but with it's fatty parts, not pork loin. Everything was so good, I just wish the serving sizes were a bit more plentiful. €30 per person.","2023-03-20","Thomas Biedermann"
"1","ChIJb9bY-IUoQg0RSfU_yThjP4g","5","A traditional standing bar that is worth visiting. The vermouth on tap was nice.","2025-03-04","Peau James Sommer"
"2","ChIJb9bY-IUoQg0RSfU_yThjP4g","4","This taberna is a great spot for a traditional “old world” Madrid bar scene. The bar area is simple and filled with locals. It is no frills and inexpensive but full of charm. They do have a selection of basic tapas and conservas. The olives are delicious.","2025-01-23","Gretchen Gaede"
"3","ChIJb9bY-IUoQg0RSfU_yThjP4g","5","Nice bar at the plaza de chueca. Cana 2euro, empanada with tuna 2 euro, veryyy good oilve 🥰ı love olive","2025-02-04","M. Morkoç"
"4","ChIJb9bY-IUoQg0RSfU_yThjP4g","4","In the, what must be 20 years that I have been coming to Madrid, a visit to Angel Sierra for me is a must. I’ve always liked its traditional vibe, and a nice crisp caña.  I do miss however, being able to drink on the street. When I see many other areas and bars in the city centre that have on-street drinking, I’m perplexed why it’s not allowed here.","2024-09-29","P D"
"1","ChIJASUJC3goQg0RREuVVQN2z5w","5","Staff are friendly and polite, service was fast on Monday afternoon.food was really good.fried squid is very tasty and must have. Charcoal scallops very unique taste. Marinated pork was tender and delicious. Ham and mango Salad was good.","2025-02-03","HOMA SAADAT"
"3","ChIJASUJC3goQg0RREuVVQN2z5w","5","Kudos to the chef. The dish is perfect. Strongly recommended 👍","2025-03-02","Mayfel Calimbas"
"4","ChIJASUJC3goQg0RREuVVQN2z5w","5","Loved it! Nice date night. Lola Simone is sultry and talented. Food was outstanding (we had the tasting menu - do it!). Service was quick, helpful. We got there at the first sitting at 8:30pm and it was empty for the first 20+ minutes. Oops. We just had more vermut to fill the time.","2024-11-30","Nina Doré"
"1","ChIJm32oGNYnQg0RUgQ3VfxemDk","3","The octopus was tough and underseasoned. Also, I don’t understand the idea of serving mashed potatoes with octopus on top of a toast. The mussels were great. Oxtail stew was nice but the mashed potatoes were again flavorless.","2025-02-09","Yury Metelski"
"2","ChIJm32oGNYnQg0RUgQ3VfxemDk","4","We tried the bull s end and the soup. Just be aware soups are served cold. Everything was excellent. Place is very packed if you don't mind.","2024-10-14","Nahal Fallah"
"3","ChIJm32oGNYnQg0RUgQ3VfxemDk","4","Cute and quirky spot.  Very crowded and popular with locals when we visited.  Despite the crowd the servers were hustling, very attentive and pleasant.  Had drinks only.","2025-02-06","Amber Richards"
"4","ChIJm32oGNYnQg0RUgQ3VfxemDk","3","Small colourful restaurant that’s usually pretty busy. Service was friendly and food comes out fast. The stewed beef was perfectly cooked, pickled code was tasty, gazpacho was a bit on the watery side and not as good as other places. Some of the dishes are quite simple and nothing to write home about. There is wifi, if needed. Cava was good! Wasn’t terrible, wasn’t great but not sure I have the need to return.","2024-04-22","Angie h"
"Our Madrid collos stew was missing morcilla. When we advised the waiter","we were told it would be a minute to get it fixed. The table next to us had the same issue","but they didn’t notice. 10 minutes later","a tiny piece of microwaved morcilla came out","by this time the collos was cold and too thick/gelatinous. There’s better food on the street","such a Lamiak."
"1","ChIJvyD4IdYnQg0RpN614B-ee3Y","5","This is my second time in Madrid and third time in Casa Lucas. I mean I love you guys. Oxtail and chicken tostas are my all-time favorites, but that tomato salad with goat cheese was also very delish!","2024-10-25","Yagmur Yalcinkaya"
"2","ChIJvyD4IdYnQg0RpN614B-ee3Y","5","We had a late lunch here and really enjoyed it The food was great and the service was an also very nice. The atmosphere was fan but things special. The pork on onion bread. I also really liked the black pasta with carrots","2024-07-23","Michael Hoffman"
"3","ChIJvyD4IdYnQg0RpN614B-ee3Y","5","On our last night in Madrid we serendipitously found ourselves at casa Lucas. Somehow it ended up being the cherry on top of our already amazing time. The service was so welcoming and the food surprised us with how delish and creative it was. My friend ordered a dish with their “corn mousse” which we loved so much they brought more of it out to eat with bread. We recommend the oxtail as well as it truly melted on the tongue. We cannot wait to come be back to Madrid and definitely back to Casa Lucas.","2024-09-03","Erin Cetindag"
"4","ChIJvyD4IdYnQg0RpN614B-ee3Y","5","You will find this cozy spot among several tapas joints and bars. The unassuming exterior gives way to a warm and laid-back atmosphere inside. The wine selection is great and the food is simply delightful—portions are surprisingly generous. The service? Top-notch. If you're up for a chill vibe and traditional Spanish tapas, this place is highly recommended.","2023-11-11","Ena Duranović"
"5","ChIJvyD4IdYnQg0RpN614B-ee3Y","5","We got here pretty late so the place was pretty quiet. The staff were lovely and the food was amazing! Would tell everyone to go here.","2024-10-24","Zara Beach"
"1","ChIJWeLWq3goQg0RTKBswSaAe5Q","5","We were visiting Madrid for the weekend and decided to book this restaurant for dinner. I couldn’t make a better choice, everything was very good: the food was delicious, the wine was good, the staff was polite and attentive and the interior is very interesting decorated. The food we choose:  jamon de bellota, jamon croquettee and their speciality suckling pig. Definitely a place to come again.","2024-03-09","petro alupoaei"
"2","ChIJWeLWq3goQg0RTKBswSaAe5Q","5","Came here primarily because of my love for the works of Arturo Perez Reverte for the last 30 years. I don't even know what connection he has to the place if any. Took my daughter here in 2010 or so and returned with my two sons this week. The murals on the building opposite were new to me, and a great surprise. If anything the place was better than I remembered. The guy at the front was welcoming and took my reservation professionally. Every dish was excellent. The Limo de Buey especially. if there's any negative it's being charged per person for bread that we didn't touch, something like 11 euros. Sucks in Italy, sucked here. Service was top notch, little things like warming a brandy glass-done. Great night.","2024-10-19","Rock DeAugustine"
"4","ChIJWeLWq3goQg0RTKBswSaAe5Q","5","Really close to the city center and Plazza Mayor, on a nice quiet alley, it was quite a joy there. We stayed at the terrace, but the inside was rustic and genuine. The staff was quiet friendly and I must say the wine list was impressive. Food was amazing with fresh ingredients, at least that is how it tasted. Prices were reasonable considering the location and quality of food and service.","2023-05-10","Valentin Sever Radoi"
"5","ChIJWeLWq3goQg0RTKBswSaAe5Q","2","Our experience here was a mixed bag. Off the English menu we ordered the roasted green peppers of Padron, and then under desserts the rice pudding and lemon sherbet with cava. Absolutely loved the lemon sherbet with cava. But we were puzzled when the waiter brought out the “rice pudding” which looked more like like weird cakes with rice in them and something wrapped around them. My friend took a bite out of it, and found it weird that it wasn’t sweet considering she ordered it off the dessert menu. She stopped the waiter to double check that it was rice pudding and he just said yes and zoomed off. Then when we got our bill, which included bread that had been brought to the table but we never even touched, we noticed a weird name on the list of things we had ordered. Long story short, she then asked him in Spanish what it was and that is when he told her oh it was blood pudding. My friend was visibly surprised because he was just like oh you didn’t know like everyone just knows that. I have seen blood puddings on menus before, but looking at their site the blood pudding and rice pudding are in separate sections and she pointed to the one she wanted when she ordered, and she checked with the waiter! Not something I ever would have ordered and I did not like it, or the way they just brushed it off.","2019-10-05","Kayla Keller"
"1","ChIJNfglqXgoQg0Rjj0YFs3NdmM","5","The oldest inn has been established since 1642. Great setting for our first meal in Madrid. We booked in advance and stated it for a birthday but they didn't do anything which is fine. We ordered the roast lamb and garlic prawns which were delicious. The lamb was so juicy didn't feel like eating lamb as the meat is so tender and didn't have that gaming smell. My husband loved the garlicky prawns. Overall, it was a good experience although the price is too steep. My husband certainly wasn't impressed with the price. It's too touristy but I really did enjoy the old inn building and vibe. We were given two keys printed with their inn name as souvenirs. Not sure if they give all people. After all still highly recommended it if money isn't a concern for you.","2024-09-24","Chiliong"
"2","ChIJNfglqXgoQg0Rjj0YFs3NdmM","5","amazing place, perfect for family gatherings. the morcilla de burgos was amazing, the cogollos and tuna salad could use less cogollos. the charcuterie board amazing, fresh bread and good callos. my favorite was the oxtail, so tender and incredible sauce. the lamb was okay, a bit plane imo, but it was good. for desserts we tried the mixed plate and it was okay, nothing impressive. the bill for 8 people w wine and beers came to 450, quite expensive but worth the price for the city center.","2024-12-22","Paula"
"3","ChIJNfglqXgoQg0Rjj0YFs3NdmM","4","Expensive but it was totally worth it. I’ll suggest the lamb. Also, nice to have croquettes for free while reading the menu :). Final remark: you could talk to each other perfectly, no eco at all in there.","2024-11-03","Elena Tomasella"
"4","ChIJNfglqXgoQg0Rjj0YFs3NdmM","5","A place with real history, specializing in lamb cooked in a stone oven dated 1642. Charming dining rooms and gracious service. A  large wine list with very reasonable prices.","2024-10-26","Chris Shenton"
"5","ChIJNfglqXgoQg0Rjj0YFs3NdmM","5","Amazing experience. It’s not just food, it’s history, atmosphere, great service and delicious food! It was travel back in time. And we’ve got a small souvenir to remind us about that experience and to let us come back and we definitely will.","2024-12-13","albena georgieva"
"1","ChIJuzEcolgnQg0RfOWXTdwTmug","5","We were just looking for a quick bite, but this ended up being our favorite meal out of everywhere we went in Spain. Not only was the food delicious, but the owners were so incredibly kind. They made the whole night so fun, made great conversation, and even better jokes. If you're even close to the area, you've gotta check it out!","2024-07-19","Leah Baker"
"2","ChIJuzEcolgnQg0RfOWXTdwTmug","5","Cozy in the afternoon. i took an AMAZING coffee and the server was super nice !! i just arrived to madrid and was so hungry and out of energy but only one sip of this coffe and all my energy came back. sadly the kitchen was closed at 3pm BUT there were some snacks (tappas?) and they were so good i almost ate everything! i felt like home. definitively i will come again in those days i am here ! i bet in the evening the food is super good as well and the ambient as well! also the location is really nice. right next to a church. beautiful. btw i recommend this mango cream! super delicious!","2024-01-11","Mia Gu"
"3","ChIJuzEcolgnQg0RfOWXTdwTmug","5","La Mulata was a great dining experience. Nicely prepared food, an excellent salad and burger, colorful art, great location in La Latina, and a charming owner who provided the best service of our entire trip. Welcoming, helpful, kind, and he gave us a complimentary digestive to complete the meal. I definitely recommend La Mulata.","2024-09-16","Carrie Phinney"
"4","ChIJuzEcolgnQg0RfOWXTdwTmug","5","Lovely food, in a very nice location and had a lovely atmosphere. Service was helpful","2024-11-18","Latif Malick"
"5","ChIJuzEcolgnQg0RfOWXTdwTmug","5","We stopped by for a cocktail around 11pm on a Friday night. We ended up staying for two hours because the service, the drinks, the atmosphere, and the staff were incredible. Great pisco sours and margaritas! The owners are incredibly nice. We can’t wait to come back.","2024-06-08","Steven Pashin"
"Other plates worth ordering are the rice","the carrilleras","the bacalao","and","of course"," the ""jabón"" dessert!"
"2","ChIJ-_tlr3goQg0Ryn54xP3dc-s","3","The food was OK, not great, not bad. The tomato salad was fresh and a great combo with the fig marmalade and we really liked the soap desert. The patates braves not crispy enough, and the meat we ordered was not worth the price. The quality doesn't justify the price.","2025-01-29","Angeliki Chatzidaki"
"4","ChIJ-_tlr3goQg0Ryn54xP3dc-s","5","Wonderful experience. They open at 7pm and we showed up and found ourselves the first table. Yes they like to eat late in Spain! Haha. So we had some drinks, some beef tenderloin and some king prawns. The portions are good and the service is outstanding. They even had English menus!","2024-02-22","snarkyguy"
"5","ChIJ-_tlr3goQg0Ryn54xP3dc-s","5","Although I loved other cities more, this was the best dinner we ever had in this Spain trip. Very impressive taste and idea. Strongly recommend the crispy ox tail wrap “Rabo Detoro” and you don’t want to miss the “bubble and soap” dessert!","2017-11-16","Sue Su"
"4","ChIJiVnTI7MnQg0R76iD4ww_5Mw","5","We visited with my tween daughter for dinner and we both were enchanted - both with the design and food! Not to forget - the service was great, they hyped up the vibe and were fun  too (just order a steak or nachos and you’ll see). I was a little afraid that it would be a children restaurant with nice decir yet mediocre food but was very pleasantly surprised - no chicken nuggets, no pizza😀 I had the octopus and it might easily be one of the best I ever had (and I’ve had them a lot).","2024-08-09","Martina Rusnáková"
"5","ChIJiVnTI7MnQg0R76iD4ww_5Mw","5","A little bit expensive but the service and the atmosphere are worth it.","2025-03-08","María Jesús Campos"
"1","ChIJ27LkMtYnQg0R_qp4iSYR1UY","5","The food is delicious.  The atmosphere fabulous.  The staff are friendly and knowledgeable. The pricing is excellent. This was my first time in Madrid, and I ended up going both nights, as it was so good. Can't wait to go back next time I visit.","2025-02-06","Julian Slatter"
"2","ChIJ27LkMtYnQg0R_qp4iSYR1UY","5","Certainly one of the most interesting menus you’ll find in Spain. Plates are somewhere between a tapa and a racion. But the creativity and flavor combinations are incredible. I’ve been going here since 2017 and have never been disappointed. This time I tried duck filled cannelloni in a wild mushroom sauce. Also had moussaka. Just incredible flavors. And the is fun, cozy and has jazz themed decor.","2025-01-11","Tony Kehlhofer"
"5","ChIJ27LkMtYnQg0R_qp4iSYR1UY","5","Lamiak was a surprise for us, as we were strolling around that neighborhood and randomly selected it. It was profoundly great. Cheap, excellent tapas and sublime red wine. Must visit in Madrid","2024-10-27","Dimitris Ladas"
"1","ChIJxW4oDngoQg0RiTT7l4uLOBs","5","A perfect dinner in Madrid! Steak cooked to perfection, fantastic empanadas, excellent drinks, very accommodating to give us a table where the pram could be tucked next to. Friendly staff and would recommend to anyone visiting Madrid! It does get quite busy after 9pm so would recommend if with children going a little earlier.","2025-02-18","meera kumar"
"2","ChIJxW4oDngoQg0RiTT7l4uLOBs","5","Delicious food and friendly staff. The portions are quite generous and all of it was very flavorful. The big barbecue platter can easily feed 3+ people. Would definitely recommend this place!","2022-11-07","Steven Kou"
"3","ChIJxW4oDngoQg0RiTT7l4uLOBs","3","Well, the design has been done by Dracula himself, it gives the place an original touch. The napkins look like curtains from the 70ies and my lips are still bleeding from using them (slightly exagerating).  The service is a catastrophe. I was alone in the restaurant but I had to call the waiter to be given a menu. Kitchen calls the waiters with a little bell (Dracuuuuulaaaaa is cooking). They called the waiter 4 times before he brought my food. I did not really like the starter, empanada de carne. Not my day until now buuuuuuut the main course entrañas de ternera camoati con milhojas de patatas was delicious and perfectly cooked. I forgot to mention that there was another client, a guy completely drunk at the bar. That was a very original experience, I had fun.","2023-04-15","Fred H."
"4","ChIJxW4oDngoQg0RiTT7l4uLOBs","5","Very nice Restaurant in Madrid. The food is excellent, the ambiente very cozy and the staff more than friendly. I can recommend the tuna & avocado tatar as a starter! The wine selection is not huge, but very well selected. I highly recommend the El Camoati.","2025-02-11","Christoph Keiser"
"5","ChIJxW4oDngoQg0RiTT7l4uLOBs","3","We went there on a Saturday afternoon without reservation and were able to get a seat on the outside tables for 1,5 hours since it was reserved for that time but that was no problem for us. The service was very nice and attentive and the card seemed very good. We not ordered sorrentinos one with squash and salvia and the other ones with spinach and a mushroom sauce. Maybe ordering pasta instead of meat was not the right choice at an Argentinian restaurant but we were a little disappointed with it. Apart from beeing a small portion which can be ok if the taste is great but sadly that wasn’t the case with the mushroom sauce. It was not even a sauce but pure full fat cream without any flavour not even salt or pepper. Not even the mushroom had a taste. I’m sure the other food is great but in our case we weren’t lucky so I can’t give more than 3 stars.","2022-06-23","Noemi Bontempo"
"1","ChIJp5iX4hInQg0Rp13qDETNvZI","5","Incredible food for great price. English menu available and our server spoke really good English which was a bonus for me. Regularly changing small menu in simple starter-main-dessert format, using seasonal ingredients, with wine pairings. One of the best meals I've had in my life I reckon. Plus the restaurant has a really nice vibe to it, doesn't feel stiff at all, overall you can see why it's still doing so well 1.5 years after opening!","2024-12-28","Louis Garnham"
"2","ChIJp5iX4hInQg0Rp13qDETNvZI","5","A truly memorable meal. Every course inventive and executed perfectly. And it therefore felt that 3 courses at €46 was in fact good value. We had the paired flight of drinks at €20. And again some very interesting choices - who’d have thought sake would work so well with cold cucumber soup ? Great service (and the staff all spoke excellent English) Bravo 👏","2024-10-05","Simon Wood"
"3","ChIJp5iX4hInQg0Rp13qDETNvZI","4","Very nice place with a starter/main/dessert menu for 46€ with the option of wine pairing for each plate for an additional 20€. Plates were really good and surprising for the palate, plus wines were very interesting and went really well with the food (there are very different grapes and options from Spain, Austria and even Sake was served for one meal). I recommend this place for a nice gastro evening yet downside is that place really needs some improvement on atmosphere & setting since it was a little bit dull and gloomy for a fine-dining restaurant.","2024-11-06","Kıvanç"
"4","ChIJp5iX4hInQg0Rp13qDETNvZI","5","I took my son visiting me in Madrid to Trèsde for a fine dining but not super stuffy experience. What a treat! Food, service and ambience were top notch!","2024-12-09","ayon wen"
"5","ChIJp5iX4hInQg0Rp13qDETNvZI","5","EXCELLENT creative dinner. Worth seeking out this place. Staff was attentive and welcoming. Really a great evening.","2025-02-11","Victoria Sterling"
"4","ChIJsWnfy9cnQg0R-XzxeWyXfB8","5","I was going to walk 20+ minutes to gamble on a restaurant, walked by this place and the 4.9 rating is spot on, reasonably priced, delicious, fast and hits the spot. Like the other reviews say, you won't be disappointed.","2023-05-08","Tony"
"5","ChIJsWnfy9cnQg0R-XzxeWyXfB8","5","Best hot dogs in Madrid. Don’t hesitate going here and trying them. They also offer a lot of extra sauces with amazing flavors that you can put on. The price is very good + they have menu options that are even more affordable","2024-05-31","Adri Luzzatto"
"2","ChIJ6Snsi9cnQg0RRJI7Rdz01Qo","5","Another of our favorites in Madrid. Only open Thursday through Sunday. Limited seating so call ahead for reservations!  We’ve been going here for almost five years and it never disappoints. Whether the hospitality of the owner or the consistent excellence of the chef. This is a proud women owned and operated business! The Russa salad is the creamiest I’ve ever had. The mushrooms on the potato purée are sublime. Their wine list always features new and amazing wines. And then the dessert…. A key lime pie to die for and tarta de tres leches(?) that is incredible. All this in a cozy, rustic feel dining room. Ask for the rear room. The front used to be a packed bar area. Exciting and fun but post-Covid they converted the bar area to table service. A true hidden gem in Madrid’s La Latina neighborhood. Worth walking the extra few blocks past the tourist filled Cava Baja area for this incredible restaurant!","2022-12-26","Tony Kehlhofer"
"4","ChIJ6Snsi9cnQg0RRJI7Rdz01Qo","5","The food was fabulous (in articular the artichokes - if they have them on the menu have some!), The wine was excellent and the service was really friendly. I shall definitely go back. Arrive early as it gets really busy.","2019-04-04","Amelia Jones"
"5","ChIJ6Snsi9cnQg0RRJI7Rdz01Qo","5","One of our best meals in our three week visit to Madrid, recommended by a friend. We had a fantastic meal, each course absolutely delicious and surprising! Service is great. Menu full of unique original items. A real treasure! And surprisingly reasonable for the elevated food. Small and intimate too. Just go if you can, limited evenings open!","2024-05-15","Nancy Murphy"
"1","ChIJ4eUsJ9gnQg0REdO-ao4VCpk","5","It was an experience, we had an authentic lunch and fun discovering the typical tapas and drinks of the place. It is local, I guess we were the only tourists there. Ask the staff for some advice on the food and drink, if you’re not familiar with Spanish/southern Spanish tabernas. It’s not the regular paella and sangria place. We liked it!","2025-02-25","Florin Cristea"
"2","ChIJ4eUsJ9gnQg0REdO-ao4VCpk","5","It was like stepping into another time period and place (Sanlucar de Barrameda in the 1960’s). I had an enjoyable evening in the company of friends and acquaintances. The service was impeccable. The food and wine were excellent. I ordered the Solomillo with the peppered sauce. Melts in your mouth.","2025-01-26","Paradise Lost"
"4","ChIJ4eUsJ9gnQg0REdO-ao4VCpk","4","After witnessing some quite rude service at another restaurant on my first day in Madrid the night before I was a bit skeptical when I walked into this highly rated venue. The service here was friendly and food was good. What I liked the most was that the bartender was willing to explain the food on the menu and gave some recommendations - he was acting with professionalism!","2024-10-15","S C"
"5","ChIJ4eUsJ9gnQg0REdO-ao4VCpk","5","One of our true favorites over the past five years. For awhile we went every week. The represents the best of Cadiz and southern Andalusian cuisine. Our all time favorite is the cheek stew (carrillada). Fork tender with soft carrots and a wonderful gravy. And plenty of bread for that gravy. Other top plates are the mojama (smoked tuna) and tortillitas with shrimp. We’ve even sampled urchin there in the past and the cazon en adobo is very good. They serve a really great red , Ramon Bilbao, and many guests enjoy the vermouth. Our server Jose was super friendly and kept things moving quickly while still managing lively conversation with everyone !  Definitely stop by when in Madrid.","2023-02-08","Tony Kehlhofer"
"1","ChIJqUM0fDknQg0RgNnnDw53nbc","5","The best baby squids we had, this dish blew my mind! Scallops are also a must try! Overall good food in a cozy restaurant, love it!","2024-11-26","Jasmine Yeo"
"2","ChIJqUM0fDknQg0RgNnnDw53nbc","4","This is a neighborhood restaurant with pretty good menu choices and friendly service. We came in at 1:30pm for the main meal of the day. We had a warm squid appetizer, a monk fish dish and a partridge, with a puff pastry dessert. All recommended.","2024-10-18","Valery Z"
"4","ChIJqUM0fDknQg0RgNnnDw53nbc","5","Great place. Very friendly service. Loved the venison! We will be back.","2024-10-04","Louis Kwan"
"1","ChIJSRDxNtYnQg0Rql-5dW_dbJs","5","Very nice restaurant with very interesting torrtilla de patatas options, all very tasty. The big option is massive and decently prized for its quantity and quality. The tosta with meat and guacamole was decent and the eggs with chistorra delicious and a huge portion. Would recommend as it's ideally situated in the lovely neighborhood of la latina","2025-01-02","Lefteris Kakampouras"
"2","ChIJSRDxNtYnQg0Rql-5dW_dbJs","5","I had lunch here, and I was super happy with the service. The tortilla was super juicy and nice, I got the mini version and I still couldn’t finish it. The service is great, and the staff super friendly and there to help. I liked that the waitress recommended a wine according to my asks. Vegetarian options as well.","2023-10-25","Toni Kovacs"
"5","ChIJSRDxNtYnQg0Rql-5dW_dbJs","5","Delicious food in the heart of the Latin quarter! The portions are huge, fresh and very tasty. The staff is very kind. There is also outdoor seating with fans. I highly recommend the goat cheese toast!","2023-07-16","Julia K."
"1","ChIJ_2b4Rd4nQg0RyFciZQuEUVo","5","Unbelievably awesome service. Literally the best service I’ve had in Madrid in a while. The food was excellent, we had the croquettes and the vegetable paella, and we all loved it. The perfect spot to grab food and drinks after the Rastro on Sunday afternoon. Friendly staff, great food makes this our new go to spot. Highly recommend!!!","2025-02-09","John Leahy"
"3","ChIJ_2b4Rd4nQg0RyFciZQuEUVo","5","Very nice food, staff is super nice and the vibe is great, came with Melik, his mom, his brother, his aunt, his sister in law and my gurl","2024-05-09","Wu"
"4","ChIJ_2b4Rd4nQg0RyFciZQuEUVo","4","Good place to eat. Spanish food made by Dominicans so the food is quite nice, would come again.","2024-05-09","Melikşah Özkan"
"5","ChIJ_2b4Rd4nQg0RyFciZQuEUVo","5","Such a cool hidden place! Don't let the entrance fool you! Thanks to all the staff for the amazing night! 🔥","2024-06-02","Gaëtan Soler"
"1","ChIJbbmsh6MoQg0RI18Kc0Wbf94","5","Fantastic restaurant with suprising dishes, great wines and a lovely atmosphere. The salmon marinated in gin tonic with lime mayonnaise is one of my favourite dishes here. 🍋‍🟩🐟🥂The team is very friendly, knowledgable and helpful. Every time has been amazing coming here. Already looking forward to the next time as there are so many incredible dishes. 🍷🤩🍽️","2024-07-28","Nanja (NanterPanter-Wine)"
"2","ChIJbbmsh6MoQg0RI18Kc0Wbf94","5","Very innovative dishes with great quality and interesting flavors!!","2024-12-12","Mohamed ElTabbakh"
"4","ChIJbbmsh6MoQg0RI18Kc0Wbf94","5","Visited Taberna & Media with some work colleagues from all around the world and really enjoyed the experience. Highly recommend Torreznos, “Patatas Bravas” (with a tweak) and Shitake mushrooms with honey Ali Oli! Definitely coming back!","2024-01-14","Juan Martin Maglione"
"2","ChIJxwh3iqMoQg0RulSwkxukTas","5","Don't let the spartan, slightly outdated look of this restaurant, it is a hidden gem! Awesome product, traditional Spanish cuisine with a twist. Fairer prices than many other pretentious high end outfits. It's wine list might benefit from greater depth, yet the selection is great and very reasonably priced. Highly recommended!","2025-01-23","Javier Vazquez Caputo"
"3","ChIJxwh3iqMoQg0RulSwkxukTas","5","Hardcore Spanish menu, full of seafood and fish options. Definitely have to reserve, if you are visiting would recommend you take a look at the menus before to understand the different dishes. Have salon and barra, always full especially on weekends. If you want to eat like a local, come here and they will treat you great. Great prices, around 50 euros a person with full range of food and drinks for a great feast. Would go back for sure","2024-03-01","Bret Waters"
