"review_id","overall_score","overall_magnitude","food_score","service_score","value_score","ambiance_score","language","emotions","restaurant_id","user_id"
"1097","0.8999999761581421","5.400000095367432","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8999999761581421","en","[""joy""]","ChIJOTvSAJMpQg0RgSaYLTOI5Bc","1040"
"1098","-0.4000000059604645","5","-0.32500001788139343","0","-0.800000011920929","0","en","[""disappointment""]","ChIJOTvSAJMpQg0RgSaYLTOI5Bc","1041"
"1104","0.10000000149011612","0.5","0.4000000059604645","0","0","0","en","[""contentment""]","focusing primarily on pasta dishes. Some of us even chose pasta as an appetizer","1046"
"1107","0.30000001192092896","1","0","0.8999999761581421","0","0","en","[""contentment""]","ChIJ7btnIyYpQg0RPVAbQqkycpo","203"
"1108","0.4000000059604645","3.5","0.8999999761581421","0","-0.4000000059604645","0","en","[""contentment""]","ChIJ7btnIyYpQg0RPVAbQqkycpo","1049"
"1109","-0.5","3.200000047683716","-0.6000000238418579","-0.4000000059604645","-0.6000000238418579","-0.30000001192092896","en","[""disappointment""]","ChIJIaDjRJEoQg0RFBxY4toFsEw","621"
"1110","0.5","2.299999952316284","0.6500000059604645","0","0","0","en","[""contentment""]","ChIJIaDjRJEoQg0RFBxY4toFsEw","1050"
"1111","-0.5","1","0","0","0","0","en","[""disappointment""]","we ordered two salads","1051"
"1112","0.8999999761581421","6.599999904632568","0.8874999806284904","0.8999999761581421","0.8999999761581421","0.8999999761581421","en","[""joy""]","ChIJ3w5IZMwpQg0RHKE3CN7wf4o","1052"
"1113","0.699999988079071","3","0.8999999761581421","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJ3w5IZMwpQg0RHKE3CN7wf4o","1053"
"1114","0.8999999761581421","3.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJ3w5IZMwpQg0RHKE3CN7wf4o","1054"
"1115","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0","0","en","[""joy""]","ChIJiblD2NspQg0RnF0V82FGnN4","1055"
"1116","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0","0","en","[""joy""]","ChIJiblD2NspQg0RnF0V82FGnN4","1056"
"1117","0.8999999761581421","3.5999999046325684","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJiblD2NspQg0RnF0V82FGnN4","1057"
"1118","0.8999999761581421","5.400000095367432","0.8999999761581421","0.800000011920929","0","0","en","[""joy""]","ChIJiblD2NspQg0RnF0V82FGnN4","1058"
"1119","0.800000011920929","4.199999809265137","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJC0brYbgoQg0RLcpVrA6llaU","1059"
"1120","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJC0brYbgoQg0RLcpVrA6llaU","1060"
"1129","0.6000000238418579","3.0999999046325684","0.8499999940395355","0","0","0","en","[""satisfaction""]","ChIJU4jZJJgoQg0RetSmrOWL5LE","1068"
"1130","0.8999999761581421","1.7999999523162842","0.8999999761581421","0","0","0.8999999761581421","en","[""joy""]","ChIJU4jZJJgoQg0RetSmrOWL5LE","1069"
"1131","0.6000000238418579","1.2999999523162842","0.800000011920929","0.4000000059604645","0","0","en","[""satisfaction""]","ChIJU4jZJJgoQg0RetSmrOWL5LE","1070"
"1132","0.8999999761581421","4.599999904632568","0.8499999940395355","0.8999999761581421","0","0","en","[""joy""]","ChIJU4jZJJgoQg0RetSmrOWL5LE","1071"
"1133","0.699999988079071","3.9000000953674316","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""satisfaction""]","ChIJU4jZJJgoQg0RetSmrOWL5LE","1072"
"1134","0.10000000149011612","8.699999809265137","0.45624999329447746","0.8999999761581421","-0.20000000298023224","0.10000000149011612","en","[""contentment""]","ChIJd-4jqGUoQg0Ri7UCUr8KiaA","1073"
"1135","0.800000011920929","3.299999952316284","0","0","0","0","en","[""joy""]","ChIJd-4jqGUoQg0Ri7UCUr8KiaA","1074"
"1136","0.800000011920929","6.800000190734863","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJkxzJ5skoQg0RDcLhWHmhX-s","1075"
"1137","0.699999988079071","2.9000000953674316","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","en","[""satisfaction""]","ChIJkxzJ5skoQg0RDcLhWHmhX-s","1076"
"1138","0.6000000238418579","3.200000047683716","0.5","0","0.800000011920929","0","en","[""satisfaction""]","ChIJkxzJ5skoQg0RDcLhWHmhX-s","1077"
"1139","0.800000011920929","8.899999618530273","0.8999999761581421","0.800000011920929","0.8999999761581421","0","en","[""joy""]","ChIJkxzJ5skoQg0RDcLhWHmhX-s","1078"
"1140","0.8999999761581421","7.5","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJkxzJ5skoQg0RDcLhWHmhX-s","1079"
"1141","0.699999988079071","5.300000190734863","0.30000000447034836","0.6000000089406967","0","0","en","[""satisfaction""]","ChIJEZ5vIZgoQg0RB43I7iJnPv4","1080"
"1142","0.8999999761581421","3.799999952316284","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8999999761581421","en","[""joy""]","ChIJEZ5vIZgoQg0RB43I7iJnPv4","1073"
"1143","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJEZ5vIZgoQg0RB43I7iJnPv4","1081"
"1144","0.8999999761581421","2.700000047683716","0","0","0","0","en","[""joy""]","ChIJEZ5vIZgoQg0RB43I7iJnPv4","1082"
"1145","0.8999999761581421","3.700000047683716","0.8999999761581421","0","0","0","en","[""joy""]","ChIJR88WkmEoQg0R3qpujpTXJZU","1083"
"1146","0.4000000059604645","6.599999904632568","-0.10000000521540642","0.800000011920929","0","0.699999988079071","en","[""contentment""]","ChIJR88WkmEoQg0R3qpujpTXJZU","1084"
"1147","0.699999988079071","4.5","-0.10000000149011612","0.699999988079071","0","0","en","[""satisfaction""]","ChIJR88WkmEoQg0R3qpujpTXJZU","1085"
"1148","0.8999999761581421","1.7999999523162842","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJR88WkmEoQg0R3qpujpTXJZU","1086"
"1149","0.800000011920929","3.200000047683716","0.5999999940395355","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJR88WkmEoQg0R3qpujpTXJZU","1087"
"1150","0.800000011920929","4","0.6499999910593033","0.8999999761581421","0.8999999761581421","0","en","[""joy""]","ChIJB8W--mEoQg0RdHFFdjOANnQ","1088"
"1151","0.5","4.800000190734863","0.8499999791383743","0","0","0","en","[""contentment""]","ChIJB8W--mEoQg0RdHFFdjOANnQ","1089"
"1152","-0.30000001192092896","2.299999952316284","-0.30000001192092896","-0.699999988079071","0","0.4000000059604645","en","[""disappointment""]","ChIJB8W--mEoQg0RdHFFdjOANnQ","1090"
"1153","0.800000011920929","6.5","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJ69grEH0oQg0RVXdXtxPx80I","1091"
"1154","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJ69grEH0oQg0RVXdXtxPx80I","1092"
"1155","0.699999988079071","3.5","0.8999999761581421","0","0.6000000238418579","0","en","[""satisfaction""]","ChIJ69grEH0oQg0RVXdXtxPx80I","1093"
"1156","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJ69grEH0oQg0RVXdXtxPx80I","1094"
"1159","0.699999988079071","5.900000095367432","0.8999999761581421","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJBYaXUGIoQg0RAIlKM0o3jio","161"
"1160","0.8999999761581421","3.5999999046325684","0.8499999940395355","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJC1mMs2IoQg0RnEQPTyiBOUs","1102"
"1161","0.5","1.7999999523162842","0.8999999761581421","0","0","0","en","[""contentment""]","ChIJC1mMs2IoQg0RnEQPTyiBOUs","1103"
"1162","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0","0","en","[""joy""]","ChIJxy1qjGIoQg0RsM3IvzrqCYw","1106"
"1163","0.30000001192092896","3.700000047683716","0","0.699999988079071","0.8999999761581421","0","en","[""contentment""]","ChIJxy1qjGIoQg0RsM3IvzrqCYw","1107"
"1164","-0.10000000149011612","2.5","0.04999998211860657","-0.699999988079071","0","0","en","[""disappointment""]","ChIJxy1qjGIoQg0RsM3IvzrqCYw","1108"
"1165","0.20000000298023224","2.4000000953674316","0.2499999850988388","0","-0.4000000059604645","0","en","[""contentment""]","ChIJxy1qjGIoQg0RsM3IvzrqCYw","1109"
"1166","0.8999999761581421","4.699999809265137","0.8999999761581421","0","0","0","en","[""joy""]","ChIJsYUYmmEoQg0RXsenuUxObPU","1110"
"1167","-0.6000000238418579","2.5","-0.699999988079071","-0.30000001192092896","0","0","en","[""frustration""]","ChIJsYUYmmEoQg0RXsenuUxObPU","1111"
"1168","0.5","2.5","0.399999987334013","0","0","0","en","[""contentment""]","ChIJsYUYmmEoQg0RXsenuUxObPU","1113"
"1169","0.8999999761581421","1.7999999523162842","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJsYUYmmEoQg0RXsenuUxObPU","1114"
"1170","0.699999988079071","3.9000000953674316","0.8999999761581421","0.5499999970197678","0.800000011920929","0.800000011920929","en","[""satisfaction""]","ChIJf2pkqmIoQg0RIR6gliNGPsw","1115"
"1171","0.8999999761581421","2.799999952316284","0","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJf2pkqmIoQg0RIR6gliNGPsw","1116"
"1172","0.800000011920929","5.099999904632568","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJbbmsh6MoQg0RI18Kc0Wbf94","702"
"1173","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","0","0","en","[]","ChIJbbmsh6MoQg0RI18Kc0Wbf94","1242"
"1174","0.800000011920929","4.199999809265137","0.8999999761581421","0","0.6500000059604645","0","en","[""joy""]","ChIJxwh3iqMoQg0RulSwkxukTas","1243"
"1175","0.699999988079071","4.400000095367432","0.7249999865889549","0","0.8999999761581421","0","en","[""satisfaction""]","ChIJxwh3iqMoQg0RulSwkxukTas","1244"
"1176","0.8999999761581421","0.8999999761581421","0","0","0","0","en","[]","ChIJxwh3iqMoQg0RulSwkxukTas","1245"
"1177","0.8999999761581421","4.800000190734863","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJxwh3iqMoQg0RulSwkxukTas","1246"
"1178","0.699999988079071","4.099999904632568","0.8999999761581421","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJSejPvKMoQg0ROoVE0ipgr48","1247"
"1179","0.8999999761581421","1.7999999523162842","0.800000011920929","0.800000011920929","0","0.800000011920929","en","[""joy""]","ChIJSejPvKMoQg0ROoVE0ipgr48","1248"
"1180","0.699999988079071","6.099999904632568","0.8999999761581421","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJAeBDbKQoQg0RPrHaA80b-X8","1251"
"1181","0.800000011920929","4.300000190734863","0.800000011920929","0.8499999940395355","0","0","en","[""joy""]","ChIJkew6caQoQg0R6RBK8Fg9WSo","1254"
"1184","0.8999999761581421","5.599999904632568","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJvRIIZbUpQg0RQ7GY43iAN4k","1256"
"1185","0.8999999761581421","4.5","0.7999999821186066","0.7999999821186066","0","0.8999999761581421","en","[""joy""]","ChIJvRIIZbUpQg0RQ7GY43iAN4k","1257"
"1186","0.8999999761581421","2.799999952316284","0","0.800000011920929","0","0","en","[""joy""]","ChIJbT45paspQg0RK6WylmgXLds","1258"
"1194","0.4000000059604645","6.900000095367432","0.8999999761581421","0","0.8999999761581421","0","en","[""contentment""]","ChIJQXUp0qUoQg0Rv9DotsANAuQ","1262"
"1195","0.8999999761581421","3.700000047683716","0.8749999850988388","0.8499999940395355","0","0","en","[""joy""]","ChIJQXUp0qUoQg0Rv9DotsANAuQ","513"
"1196","0.8999999761581421","7.400000095367432","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJQXUp0qUoQg0Rv9DotsANAuQ","1263"
"1197","0.800000011920929","1.600000023841858","0.699999988079071","0","0","0","en","[""joy""]","ChIJQXUp0qUoQg0Rv9DotsANAuQ","1264"
"1198","0.8999999761581421","4.699999809265137","0.8999999761581421","0.800000011920929","0","0","en","[""joy""]","ChIJw4R74KMoQg0RMD9EuErEAhk","1265"
"1199","0.800000011920929","5.699999809265137","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8999999761581421","en","[""joy""]","ChIJw4R74KMoQg0RMD9EuErEAhk","1266"
"1200","0.800000011920929","4.900000095367432","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJnYuYnZwoQg0RFcTu7EwIyXE","1267"
"1201","0.10000000149011612","3","0.09999999403953552","0.8999999761581421","0","0.8999999761581421","en","[""contentment""]","ChIJnYuYnZwoQg0RFcTu7EwIyXE","559"
"1202","0.800000011920929","3.200000047683716","0.8999999761581421","0","0","0","en","[""joy""]","ChIJnYuYnZwoQg0RFcTu7EwIyXE","1268"
"1203","0.8999999761581421","2.799999952316284","0.8999999761581421","0","0","0.8999999761581421","en","[""joy""]","ChIJF0fzo6MoQg0R2ufpRlvfQjg","1269"
"1204","0.8999999761581421","3.799999952316284","0","0","0","0","en","[""joy""]","ChIJF0fzo6MoQg0R2ufpRlvfQjg","1270"
"1205","0.5","10.100000381469727","0.3125","0","0.800000011920929","0","en","[""contentment""]","ChIJF0fzo6MoQg0R2ufpRlvfQjg","1073"
"1210","0.800000011920929","3.4000000953674316","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJb45QYJwoQg0RYgf5ZgmxEMY","1275"
"1211","0.8999999761581421","5.699999809265137","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJb45QYJwoQg0RYgf5ZgmxEMY","1276"
"1212","0.6000000238418579","3.799999952316284","0.8999999761581421","0","0","0","en","[""satisfaction""]","ChIJb45QYJwoQg0RYgf5ZgmxEMY","1277"
"1213","0.8999999761581421","1.7999999523162842","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJb45QYJwoQg0RYgf5ZgmxEMY","1278"
"1218","0.6000000238418579","1.899999976158142","0.20000000298023224","0","0.5499999895691872","0","en","[""satisfaction""]","ChIJIaM-yx4mQg0RJNdZGUJoTLM","744"
"1219","0.699999988079071","2.200000047683716","0.8999999761581421","0","0","0.8999999761581421","en","[""satisfaction""]","ChIJIaM-yx4mQg0RJNdZGUJoTLM","1283"
"1220","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJIaM-yx4mQg0RJNdZGUJoTLM","1284"
"1221","0.6000000238418579","2.799999952316284","0.8749999850988388","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJIaM-yx4mQg0RJNdZGUJoTLM","1285"
"1222","0.5","3.299999952316284","0.7000000029802322","0","0","0","en","[""contentment""]","ChIJaR7r96MoQg0RbluPlg4NSYQ","1286"
"1223","0.8999999761581421","1.899999976158142","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJaR7r96MoQg0RbluPlg4NSYQ","1287"
"1224","0.4000000059604645","4.199999809265137","0.5000000055879354","0","0.8999999761581421","0","en","[""contentment""]","ChIJ5W0gy3goQg0RztECvkbsm30","1288"
"1229","0.6000000238418579","4.300000190734863","0.3749999962747097","0","0.800000011920929","0","en","[""satisfaction""]","ChIJrWmK6IAoQg0RBhKC7okwjF4","1293"
"1230","-0.5","4.300000190734863","-0.5999999940395355","-0.800000011920929","0","-0.5","en","[""disappointment""]","ChIJrWmK6IAoQg0RBhKC7okwjF4","1294"
"1231","-0.20000000298023224","6","-0.42500001192092896","0.699999988079071","0.8999999761581421","-0.050000011920928955","en","[""disappointment""]","ChIJrWmK6IAoQg0RBhKC7okwjF4","1295"
"1232","-0.10000000149011612","2.5999999046325684","-0.800000011920929","0.8999999761581421","0","0.8999999761581421","en","[""disappointment""]","ChIJrWmK6IAoQg0RBhKC7okwjF4","1296"
"1233","0.8999999761581421","6.5","0.7999999821186066","0","0","0.8999999761581421","en","[""joy""]","ChIJ8wfcgIAoQg0RPVjnX-JJGVg","1297"
"1234","0.699999988079071","1.399999976158142","0.8999999761581421","0","0","0","en","[""satisfaction""]","ChIJ8wfcgIAoQg0RPVjnX-JJGVg","1298"
"1235","0.6000000238418579","3.299999952316284","0","0.8999999761581421","0","0","en","[""satisfaction""]","ChIJ8wfcgIAoQg0RPVjnX-JJGVg","1299"
"1236","0.5","3.5999999046325684","0.4000000059604645","0.800000011920929","0","0","en","[""contentment""]","ChIJ8wfcgIAoQg0RPVjnX-JJGVg","1300"
"1237","0.8999999761581421","3.799999952316284","0","0","0.8999999761581421","0","en","[""joy""]","ChIJIavhhYYoQg0R8qc-scMcEuM","1301"
"1238","0.800000011920929","3.200000047683716","0","0.6499999910593033","0","0","en","[""joy""]","ChIJIavhhYYoQg0R8qc-scMcEuM","1302"
"1239","0.5","2","0","0","0","0","en","[""contentment""]","ChIJIavhhYYoQg0R8qc-scMcEuM","1303"
"1240","0.8999999761581421","3.5999999046325684","0","0.8999999761581421","0","0","en","[""joy""]","ChIJ8xKGEogoQg0REcIj5XURiIU","1304"
"1241","0.20000000298023224","2.5999999046325684","0","0","0","0","en","[""contentment""]","ChIJ8xKGEogoQg0REcIj5XURiIU","1305"
"1242","0.30000001192092896","1.899999976158142","0","0.8999999761581421","0","0.8999999761581421","en","[""contentment""]","ChIJ8xKGEogoQg0REcIj5XURiIU","1306"
"1243","0.5","1","0","0","0","0.8999999761581421","en","[""contentment""]","ChIJ8xKGEogoQg0REcIj5XURiIU","1307"
"1244","0.6000000238418579","2","0","0","0","0","en","[""satisfaction""]","ChIJLdtnitQnQg0RsR8sPKCCNWo","1308"
"1245","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","0","0","en","[]","ChIJLdtnitQnQg0RsR8sPKCCNWo","1309"
"1246","0.5","4.599999904632568","0.8999999761581421","0","0","0","en","[""contentment""]","ChIJLdtnitQnQg0RsR8sPKCCNWo","238"
"1247","0.800000011920929","2.5","0.699999988079071","0.800000011920929","0","0.8999999761581421","en","[""joy""]","ChIJPx2oU4coQg0RYCm9Ui62eFU","1312"
"1248","0.8999999761581421","1.7999999523162842","0","0.8499999940395355","0","0","en","[""joy""]","ChIJPx2oU4coQg0RYCm9Ui62eFU","1313"
"1249","0.8999999761581421","1.7999999523162842","0.8499999940395355","0.800000011920929","0.800000011920929","0","en","[""joy""]","ChIJPx2oU4coQg0RYCm9Ui62eFU","1314"
"1250","0","6","-0.024999994784593582","0","-0.6000000238418579","0","en","[]","ChIJedDTmXsoQg0RdVwW9NCNKg8","1315"
"1251","0.8999999761581421","1.7999999523162842","0.800000011920929","0.800000011920929","0.8999999761581421","0","en","[""joy""]","ChIJedDTmXsoQg0RdVwW9NCNKg8","1316"
"1252","0.8999999761581421","4.699999809265137","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJedDTmXsoQg0RdVwW9NCNKg8","1317"
"1253","0.800000011920929","5.800000190734863","0.8999999761581421","0","0","0","en","[""joy""]","ChIJedDTmXsoQg0RdVwW9NCNKg8","1318"
"1254","0","0.10000000149011612","0","0.10000000149011612","0","0","en","[]","ChIJedDTmXsoQg0RdVwW9NCNKg8","1319"
"1255","0.8999999761581421","4.699999809265137","0.8499999940395355","0.8999999761581421","0","0","en","[""joy""]","ChIJq7CeMXooQg0RYsiugDCHkKQ","1320"
"1256","0.20000000298023224","3.200000047683716","0.20000000298023224","0.8999999761581421","0","0","en","[""contentment""]","ChIJq7CeMXooQg0RYsiugDCHkKQ","1321"
"1257","0.8999999761581421","1.7999999523162842","0.8999999761581421","0","0","0","en","[""joy""]","ChIJq7CeMXooQg0RYsiugDCHkKQ","1322"
"1258","0.8999999761581421","3.5999999046325684","0.8999999761581421","0","0","0","en","[""joy""]","ChIJC9KWlIAoQg0RwapNHvctNWo","1323"
"1259","-0.6000000238418579","3.299999952316284","-0.7999999821186066","0","0","0","en","[""frustration""]","ChIJC9KWlIAoQg0RwapNHvctNWo","1324"
"1260","0.800000011920929","2.5999999046325684","0.75","0","0.6000000238418579","0","en","[""joy""]","ChIJC9KWlIAoQg0RwapNHvctNWo","1325"
"1261","-0.10000000149011612","1.600000023841858","0","0.5","-0.20000000298023224","0","en","[""disappointment""]","ChIJC9KWlIAoQg0RwapNHvctNWo","1326"
"1262","0.6000000238418579","1.7999999523162842","0.8499999940395355","0","0","0","en","[""satisfaction""]","ChIJQ9wzqbooQg0Rk-v7wUur2vs","1327"
"1263","-0.5","2.0999999046325684","-0.4000000059604645","-0.4000000059604645","0","0","en","[""disappointment""]","ChIJQ9wzqbooQg0Rk-v7wUur2vs","295"
"1264","0.8999999761581421","1.7999999523162842","0.8499999940395355","0.8999999761581421","0","0","en","[""joy""]","ChIJQ9wzqbooQg0Rk-v7wUur2vs","1328"
"1265","0.699999988079071","2.799999952316284","0.8999999761581421","0","0","0","en","[""satisfaction""]","ChIJQ9wzqbooQg0Rk-v7wUur2vs","1329"
"1266","-0.10000000149011612","0.6000000238418579","-0.15000000223517418","0.10000000149011612","0","0","en","[""disappointment""]","ChIJQ9wzqbooQg0Rk-v7wUur2vs","162"
"1267","0.800000011920929","2.4000000953674316","0.8999999761581421","0","0.8999999761581421","0","en","[""joy""]","ChIJGeRV2NUnQg0RD9CU4NtkfLY","1330"
"1268","-0.10000000149011612","5.699999809265137","0.050000011920928955","0","0.8499999940395355","0","en","[""disappointment""]","ChIJGeRV2NUnQg0RD9CU4NtkfLY","1331"
"1269","0.699999988079071","2.9000000953674316","0.8999999761581421","0","0","0","en","[""satisfaction""]","ChIJGeRV2NUnQg0RD9CU4NtkfLY","1332"
"1270","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8999999761581421","0","0","en","[]","ChIJGeRV2NUnQg0RD9CU4NtkfLY","1333"
"1271","0.800000011920929","1.600000023841858","0","0.8999999761581421","0.8999999761581421","0","en","[""joy""]","ChIJGeRV2NUnQg0RD9CU4NtkfLY","1334"
"1272","-0.6000000238418579","8.300000190734863","-0.699999988079071","-0.800000011920929","0","0","en","[""frustration""]","ChIJL5Fx2xcpQg0R9HubRCyQzvY","1335"
"1273","0.10000000149011612","3.0999999046325684","0.800000011920929","0","0","0","en","[""contentment""]","ChIJL5Fx2xcpQg0R9HubRCyQzvY","1336"
"1274","0.4000000059604645","5.099999904632568","0.3499999865889549","0.8999999761581421","0.8999999761581421","0.8999999761581421","en","[""contentment""]","ChIJL5Fx2xcpQg0R9HubRCyQzvY","1337"
"1275","0.6000000238418579","3.5","0.75","0.8999999761581421","0.8999999761581421","0","en","[""satisfaction""]","ChIJL5Fx2xcpQg0R9HubRCyQzvY","1338"
"1276","0.20000000298023224","1.2999999523162842","0","-0.4000000059604645","0","0","en","[""contentment""]","ChIJL5Fx2xcpQg0R9HubRCyQzvY","1339"
"1281","-0.5","1.7000000476837158","-0.7000000178813934","0","0","0","en","[""disappointment""]","ChIJmZ6MOeopQg0RB2VaD4huE4A","1103"
"1282","-0.5","0.5","-0.5","-0.5","0","0","en","[""disappointment""]","ChIJmZ6MOeopQg0RB2VaD4huE4A","1344"
"1283","-0.800000011920929","2.4000000953674316","-0.800000011920929","-0.800000011920929","-0.699999988079071","0","en","[""anger""]","ChIJmZ6MOeopQg0RB2VaD4huE4A","1345"
"1284","-0.10000000149011612","0.10000000149011612","0","0","0","0","en","[""disappointment""]","it was nice to be able to taste Korean and Chinese food at a reasonable price of around 10 euros per dish. In particular","1349"
"1285","0.6000000238418579","3.4000000953674316","0.6000000238418579","0","0.10000000149011612","0.10000000149011612","en","[""satisfaction""]","ChIJAedL9H8oQg0RUhUhah9rI0k","1351"
"1286","0.30000001192092896","0.699999988079071","0.5","0","0","0","en","[""contentment""]","ChIJAedL9H8oQg0RUhUhah9rI0k","1352"
"1287","0.800000011920929","3.4000000953674316","0.699999988079071","0.8999999761581421","0","0","en","[""joy""]","ChIJAedL9H8oQg0RUhUhah9rI0k","1353"
"1288","0.8999999761581421","4.699999809265137","0.8999999761581421","0","0","0","en","[""joy""]","ChIJ32UGE44oQg0RouojKd-43EU","983"
"1289","0","4.300000190734863","-0.3750000149011612","-0.350000012665987","0","0.8999999761581421","en","[]","ChIJ32UGE44oQg0RouojKd-43EU","1044"
"1290","0","10.699999809265137","-0.6437499970197678","0.800000011920929","-0.699999988079071","0.800000011920929","en","[]","ChIJ32UGE44oQg0RouojKd-43EU","715"
"1291","0.8999999761581421","6.599999904632568","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJ32UGE44oQg0RouojKd-43EU","1354"
"1294","0.699999988079071","3","0.8999999761581421","0.8999999761581421","0","0.20000000298023224","en","[""satisfaction""]","ChIJQ0Mr38coQg0RNjAjucCFyeg","1356"
"1295","0.6000000238418579","1.2000000476837158","0.8999999761581421","0","0","0","en","[""satisfaction""]","ChIJQ0Mr38coQg0RNjAjucCFyeg","1357"
"1296","0.5","2.200000047683716","0.8999999761581421","0.8999999761581421","0","0","en","[""contentment""]","ChIJQ0Mr38coQg0RNjAjucCFyeg","1358"
"1297","0.699999988079071","4.300000190734863","0.8999999761581421","0","0","0","en","[""satisfaction""]","ChIJQ0Mr38coQg0RNjAjucCFyeg","1359"
"1298","0.20000000298023224","0.8999999761581421","0.29999999329447746","-0.10000000149011612","-0.10000000149011612","0","en","[""contentment""]","ChIJQ0Mr38coQg0RNjAjucCFyeg","61"
"1299","0.8999999761581421","2.799999952316284","0","0.8999999761581421","0","0.8999999761581421","en","[""joy""]","ChIJGRlBQSgpQg0Rm1Tt0eQ13ik","1360"
"1300","0.800000011920929","2.5999999046325684","0.8999999761581421","0","0","0","en","[""joy""]","ChIJGRlBQSgpQg0Rm1Tt0eQ13ik","1361"
"1301","0.30000001192092896","4.5","0","0.09999999403953552","0.8999999761581421","0","en","[""contentment""]","ChIJGRlBQSgpQg0Rm1Tt0eQ13ik","1362"
"1302","0.800000011920929","5.300000190734863","0","0.8999999761581421","0","0","en","[""joy""]","ChIJGRlBQSgpQg0Rm1Tt0eQ13ik","1363"
"1303","0.8999999761581421","5.400000095367432","0.8999999761581421","0","0.800000011920929","0","en","[""joy""]","ChIJcxAuv34oQg0Ric54GP55zYU","1364"
"1304","0.8999999761581421","5.5","0","0.8999999761581421","0","0","en","[""joy""]","ChIJcxAuv34oQg0Ric54GP55zYU","1365"
"1305","0.8999999761581421","2.799999952316284","0.8999999761581421","0.8999999761581421","0","0","en","[""joy""]","ChIJcxAuv34oQg0Ric54GP55zYU","1366"
"1306","0.8999999761581421","4.699999809265137","0.8999999761581421","0.800000011920929","0","0.8999999761581421","en","[""joy""]","ChIJPWCllnApQg0RNX4ggMTnxTw","1367"
"1307","0.8999999761581421","5.5","0.7999999821186066","0.8999999761581421","0.699999988079071","0.8999999761581421","en","[""joy""]","ChIJPWCllnApQg0RNX4ggMTnxTw","1368"
"1308","0.800000011920929","4.199999809265137","0.8999999761581421","0","0","0.8999999761581421","en","[""joy""]","ChIJPWCllnApQg0RNX4ggMTnxTw","1369"
"1309","0.6000000238418579","5.300000190734863","0.8999999761581421","0.8999999761581421","0","0.8999999761581421","en","[""satisfaction""]","ChIJw38AKuQpQg0R-St8gyjmBYI","1370"
"1310","0.6000000238418579","4.5","0.8999999761581421","0.4999999850988388","0","0","en","[""satisfaction""]","ChIJw38AKuQpQg0R-St8gyjmBYI","1371"
